X,Y,Z
342868.88764460525,6608756.061697478,-2605.633802816883
,,
,,
343057.99377971306,6609388.421476753,-1971.830985915476
343396.03199188504,6609388.421476753,-1437.657651766909
,,
,,
,,
343249.2555488305,6610020.781256028,-1338.0281690140691
343396.03199188504,6610020.781256028,-1090.4743302036222
343396.03199188504,6609574.821718087,-1338.0281690140691
342843.7256924667,6610020.781256028,-1971.830985915476
,,
,,
,,
,,
343044.7989796097,6610653.1410353035,-1338.0281690140691
343396.03199188504,6610653.1410353035,-751.4165152966016
,,
,,
,,
343229.4198493344,6611285.5008145785,-704.2253521126622
343396.03199188504,6611285.5008145785,-395.075905490914
343396.03199188504,6610743.205216513,-704.2253521126622
,,
,,
,,
343384.90582710924,6611917.8605938535,-70.42253521125531
,,
343396.03199188504,6611879.370555408,-70.42253521125531
343038.08074805525,6611917.8605938535,-704.2253521126622
,,
,,
343203.40724341635,6612550.220373129,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
343966.17302111344,6594844.146553428,-5774.6478873239175
344029.53706117027,6594844.146553428,-5678.620271279753
344029.53706117027,6594769.067338301,-5774.6478873239175
344029.53706117027,6594276.609054994,-6408.450704225324
,,
,,
343733.1518846359,6595476.506332703,-5774.6478873239175
344029.53706117027,6595476.506332703,-5331.806263453502
,,
343627.8834794157,6596108.866111978,-5774.6478873239175
344029.53706117027,6596108.866111978,-5190.432239586175
,,
343967.00434185256,6596741.225891253,-5140.845070422511
344029.53706117027,6596741.225891253,-5050.665425582643
344029.53706117027,6596332.395876484,-5140.845070422511
343518.0234770898,6596741.225891253,-5774.6478873239175
,,
343866.83019278944,6597373.585670528,-5140.845070422511
344029.53706117027,6597373.585670528,-4912.478017135378
343403.2528824911,6597373.585670528,-5774.6478873239175
,,
,,
,,
,,
343762.209444424,6598005.945449803,-5140.845070422511
344029.53706117027,6598005.945449803,-4775.843418819779
,,
,,
,,
343652.8327681093,6598638.305229078,-5140.845070422511
344029.53706117027,6598638.305229078,-4640.73563965271
,,
,,
,,
,,
343538.3811686779,6599270.665008353,-5140.845070422511
344029.53706117027,6599270.665008353,-4507.129293092519
,,
,,
343926.43395647977,6599903.024787628,-4507.042253521104
344029.53706117027,6599903.024787628,-4374.999597039001
344029.53706117027,6599271.079917266,-4507.042253521104
343418.48731836135,6599903.024787628,-5140.845070422511
,,
,,
343818.38159343554,6600535.384566903,-4507.042253521104
344029.53706117027,6600535.384566903,-4244.3223738334345
,,
343696.2354439072,6601167.744346178,-4507.042253521104
344029.53706117027,6601167.744346178,-4100.328700643164
,,
,,
,,
,,
343534.6402253519,6601800.104125453,-4507.042253521104
344029.53706117027,6601800.104125453,-3889.1670737467794
,,
,,
343873.67408910673,6602432.463904728,-3873.239436619697
344029.53706117027,6602432.463904728,-3669.3232496019627
344029.53706117027,6601846.7862026645,-3873.239436619697
,,
,,
343706.5012883832,6603064.823684003,-3873.239436619697
344029.53706117027,6603064.823684003,-3440.2508131215072
,,
,,
344002.470804548,6603697.183463278,-3239.43661971829
344029.53706117027,6603697.183463278,-3201.3568072251655
344029.53706117027,6603598.164968788,-3239.43661971829
343540.4691370459,6603697.183463278,-3873.239436619697
,,
,,
343830.4164111122,6604329.543242553,-3239.43661971829
344029.53706117027,6604329.543242553,-2951.995083983493
,,
,,
343659.6959974671,6604961.903021828,-3239.43661971829
344029.53706117027,6604961.903021828,-2691.4626779690443
,,
,,
343909.87520733906,6605594.262801103,-2605.633802816883
344029.53706117027,6605594.262801103,-2418.991344075788
344029.53706117027,6605164.2048884705,-2605.633802816883
343490.2998970924,6605594.262801103,-3239.43661971829
,,
343735.19152040285,6606226.622580378,-2605.633802816883
344029.53706117027,6606226.622580378,-2133.741513104491
,,
343948.4736225865,6606858.982359653,-1971.830985915476
344029.53706117027,6606858.982359653,-1834.7926206991542
344029.53706117027,6606572.830296448,-1971.830985915476
343561.99647758086,6606858.982359653,-2605.633802816883
,,
,,
,,
343731.69224008237,6607491.342138928,-1971.830985915476
344029.53706117027,6607491.342138928,-1467.8452720104688
,,
,,
,,
343884.40392655344,6608123.701918203,-1338.0281690140691
344029.53706117027,6608123.701918203,-1073.798998980441
344029.53706117027,6607705.2904022625,-1338.0281690140691
343502.52804517356,6608123.701918203,-1971.830985915476
,,
,,
,,
344022.41283576644,6608756.061697478,-704.2253521126622
344029.53706117027,6608756.061697478,-689.5041801559928
344029.53706117027,6608734.032928922,-704.2253521126622
343668.7728599558,6608756.061697478,-1338.0281690140691
,,
,,
,,
343819.60924150376,6609388.421476753,-704.2253521126622
344029.53706117027,6609388.421476753,-279.3580041804671
343457.50139397837,6609388.421476753,-1338.0281690140691
,,
,,
,,
343940.8950707323,6610020.781256028,-70.42253521125531
,,
344029.53706117027,6609725.105585919,-70.42253521125531
343620.08259759634,6610020.781256028,-704.2253521126622
,,
,,
,,
,,
,,
,,
343753.14224845555,6610653.1410353035,-70.42253521125531
,,
,,
,,
,,
343567.8447223153,6611285.5008145785,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
344271.9733883442,6594211.786774153,-6408.450704225324
344663.0421304555,6594211.786774153,-6259.396647063753
344663.0421304555,6594084.22640608,-6408.450704225324
,,
344663.0421304555,6594844.146553428,-5507.084618152003
344663.0421304555,6594621.417659613,-5774.6478873239175
,,
344568.57122832345,6595476.506332703,-5140.845070422511
344663.0421304555,6595476.506332703,-5103.210126849939
344663.0421304555,6595417.222603396,-5140.845070422511
,,
344135.87845013523,6596108.866111978,-5140.845070422511
344663.0421304555,6596108.866111978,-4867.313546194135
,,
,,
,,
344663.0421304555,6596741.225891253,-4638.907204211573
,,
,,
344556.4687450052,6597373.585670528,-4507.042253521104
344663.0421304555,6597373.585670528,-4417.639315967805
344663.0421304555,6597115.676360527,-4507.042253521104
,,
,,
,,
344339.0010395653,6598005.945449803,-4507.042253521104
344663.0421304555,6598005.945449803,-4203.180460862684
,,
,,
344167.83596599,6598638.305229078,-4507.042253521104
344663.0421304555,6598638.305229078,-3995.221769306001
,,
344595.7631497086,6599270.665008353,-3873.239436619697
344663.0421304555,6599270.665008353,-3793.47129606863
344663.0421304555,6599018.361793197,-3873.239436619697
344029.61439333204,6599270.665008353,-4507.042253521104
,,
,,
,,
,,
344445.38109461113,6599903.024787628,-3873.239436619697
344663.0421304555,6599903.024787628,-3597.6552291654953
,,
,,
,,
344316.5843791699,6600535.384566903,-3873.239436619697
344663.0421304555,6600535.384566903,-3407.5160765311884
,,
,,
344642.17211329564,6601167.744346178,-3239.43661971829
344663.0421304555,6601167.744346178,-3209.1867420035123
344663.0421304555,6601070.5881172735,-3239.43661971829
344194.74755828874,6601167.744346178,-3873.239436619697
,,
344471.5096987719,6601800.104125453,-3239.43661971829
344663.0421304555,6601800.104125453,-2950.0088893191714
344040.5762272641,6601800.104125453,-3873.239436619697
,,
344309.12182555837,6602432.463904728,-3239.43661971829
344663.0421304555,6602432.463904728,-2682.1705992792486
,,
,,
344542.3266259201,6603064.823684003,-2605.633802816883
344663.0421304555,6603064.823684003,-2405.2306296120078
344663.0421304555,6602609.36948629,-2605.633802816883
344154.42850244173,6603064.823684003,-3239.43661971829
,,
,,
344380.58640956145,6603697.183463278,-2605.633802816883
344663.0421304555,6603697.183463278,-2118.7169115308134
,,
,,
344579.9390561048,6604329.543242553,-1971.830985915476
344663.0421304555,6604329.543242553,-1822.125340851242
344663.0421304555,6604013.112477759,-1971.830985915476
344225.293762191,6604329.543242553,-2605.633802816883
,,
,,
344418.08284150355,6604961.903021828,-1971.830985915476
344663.0421304555,6604961.903021828,-1514.913129134904
344076.05235647975,6604961.903021828,-2605.633802816883
,,
,,
344589.8665723731,6605594.262801103,-1338.0281690140691
344663.0421304555,6605594.262801103,-1184.430525336451
344663.0421304555,6605316.013305331,-1338.0281690140691
344261.63021170645,6605594.262801103,-1971.830985915476
,,
,,
344426.9083744664,6606226.622580378,-1338.0281690140691
344663.0421304555,6606226.622580378,-829.3380871624904
344110.30083762715,6606226.622580378,-1971.830985915476
,,
,,
,,
,,
344554.69977180456,6606858.982359653,-704.2253521126622
344663.0421304555,6606858.982359653,-430.11598184073955
344663.0421304555,6606445.868169134,-704.2253521126622
344268.45477498334,6606858.982359653,-1338.0281690140691
,,
,,
344634.31323235494,6607491.342138928,-70.42253521125531
,,
344663.0421304555,6607384.951774453,-70.42253521125531
344379.90008662565,6607491.342138928,-704.2253521126622
344092.18577873067,6607491.342138928,-1338.0281690140691
,,
,,
,,
344461.6208485845,6608123.701918203,-70.42253521125531
,,
344201.0887955545,6608123.701918203,-704.2253521126622
,,
,,
,,
,,
,,
344290.10778028116,6608756.061697478,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
344119.7643609247,6609388.421476753,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
345296.5471997407,6594211.786774153,-5974.203029148986
345296.5471997407,6593783.3499009935,-6408.450704225324
,,
345296.5471997407,6594844.146553428,-5286.43930462042
345296.5471997407,6594400.869449853,-5774.6478873239175
,,
,,
,,
,,
345296.5471997407,6595476.506332703,-4809.586363778966
345296.5471997407,6595036.210783874,-5140.845070422511
,,
,,
345233.39582312875,6596108.866111978,-4507.042253521104
345296.5471997407,6596108.866111978,-4462.079666030215
345296.5471997407,6596024.909775927,-4507.042253521104
,,
,,
,,
344841.97908628953,6596741.225891253,-4507.042253521104
345296.5471997407,6596741.225891253,-4134.28864008942
,,
,,
345248.9105880855,6597373.585670528,-3873.239436619697
345296.5471997407,6597373.585670528,-3824.5800851096355
345296.5471997407,6597271.865443583,-3873.239436619697
,,
,,
,,
344987.36355043214,6598005.945449803,-3873.239436619697
345296.5471997407,6598005.945449803,-3531.4991104770525
,,
,,
344773.6561213587,6598638.305229078,-3873.239436619697
345296.5471997407,6598638.305229078,-3253.7419359448686
,,
,,
345108.1177210484,6599270.665008353,-3239.43661971829
345296.5471997407,6599270.665008353,-2990.1359450649034
345296.5471997407,6598671.797062481,-3239.43661971829
,,
344935.3480051162,6599903.024787628,-3239.43661971829
345296.5471997407,6599903.024787628,-2739.6275963581575
,,
,,
,,
345226.17493252276,6600535.384566903,-2605.633802816883
345296.5471997407,6600535.384566903,-2501.2642900708524
345296.5471997407,6600254.674564787,-2605.633802816883
344784.47295748733,6600535.384566903,-3239.43661971829
,,
,,
345070.476291303,6601167.744346178,-2605.633802816883
345296.5471997407,6601167.744346178,-2259.7905279884726
,,
,,
345287.31567292847,6601800.104125453,-1971.830985915476
345296.5471997407,6601800.104125453,-1956.9448014380032
345296.5471997407,6601769.391216862,-1971.830985915476
344886.8027405601,6601800.104125453,-2605.633802816883
,,
,,
345100.81949828065,6602432.463904728,-1971.830985915476
345296.5471997407,6602432.463904728,-1646.4268993323785
344710.9204051163,6602432.463904728,-2605.633802816883
,,
,,
345290.7376210871,6603064.823684003,-1338.0281690140691
345296.5471997407,6603064.823684003,-1326.8550684754155
345296.5471997407,6603045.043142812,-1338.0281690140691
344920.99322258617,6603064.823684003,-1971.830985915476
,,
,,
,,
,,
345107.7213937193,6603697.183463278,-1338.0281690140691
345296.5471997407,6603697.183463278,-966.9555073052907
344747.4695180766,6603697.183463278,-1971.830985915476
,,
,,
,,
345245.72063641215,6604329.543242553,-704.2253521126622
345296.5471997407,6604329.543242553,-580.0972522144439
345296.5471997407,6604152.965728504,-704.2253521126622
344930.06041855464,6604329.543242553,-1338.0281690140691
,,
,,
,,
345066.59035017365,6604961.903021828,-704.2253521126622
345296.5471997407,6604961.903021828,-139.12758357087296
344757.5130325875,6604961.903021828,-1338.0281690140691
,,
,,
,,
345147.8664522023,6605594.262801103,-70.42253521125531
,,
345296.5471997407,6605061.143444342,-70.42253521125531
344891.8099980352,6605594.262801103,-704.2253521126622
,,
,,
,,
344975.0097375881,6606226.622580378,-70.42253521125531
,,
344721.2345821934,6606226.622580378,-704.2253521126622
,,
,,
,,
,,
344805.855300219,6606858.982359653,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
345668.93055826233,6594211.786774153,-5774.6478873239175
345930.05226902594,6594211.786774153,-5617.072414344439
345930.05226902594,6594035.749606594,-5774.6478873239175
,,
,,
345634.31474934646,6594844.146553428,-5140.845070422511
345930.05226902594,6594844.146553428,-4992.070265219219
345930.05226902594,6594702.421388053,-5140.845070422511
,,
,,
,,
345803.0341933056,6595476.506332703,-4507.042253521104
345930.05226902594,6595476.506332703,-4418.587080189856
345930.05226902594,6595378.259761771,-4507.042253521104
,,
,,
,,
345930.05226902594,6596108.866111978,-3938.872713438199
,,
,,
,,
345576.39296017477,6596741.225891253,-3873.239436619697
345930.05226902594,6596741.225891253,-3501.4033653366496
345930.05226902594,6596200.165370882,-3873.239436619697
,,
,,
345818.6552899847,6597373.585670528,-3239.43661971829
345930.05226902594,6597373.585670528,-3100.8351688653493
345930.05226902594,6597148.579602215,-3239.43661971829
,,
345541.6128204151,6598005.945449803,-3239.43661971829
345930.05226902594,6598005.945449803,-2732.686794979454
,,
,,
,,
345782.5701699951,6598638.305229078,-2605.633802816883
345930.05226902594,6598638.305229078,-2393.1768578542615
345930.05226902594,6598236.740944806,-2605.633802816883
345307.90536100185,6598638.305229078,-3239.43661971829
,,
,,
