X,Y,Z
302971.9494026761,6572079.194499527,-704.2253521126622
303485.2126269167,6572079.194499527,-906.6878573995127
,,
302982.8435709665,6572711.554278802,-704.2253521126622
303485.2126269167,6572711.554278802,-903.4462378058524
,,
302993.8344044592,6573343.914058077,-704.2253521126622
303485.2126269167,6573343.914058077,-900.142360740967
,,
303004.91223663394,6573976.273837352,-704.2253521126622
303485.2126269167,6573976.273837352,-896.7738084390003
,,
303016.08673401084,6574608.633616627,-704.2253521126622
303485.2126269167,6574608.633616627,-893.3399764584683
,,
303027.35789658997,6575240.993395902,-704.2253521126622
303485.2126269167,6575240.993395902,-889.8372381505687
,,
303047.628589496,6575873.353175177,-704.2253521126622
303485.2126269167,6575873.353175177,-882.5283319177615
,,
303108.8466620635,6576505.712954452,-704.2253521126622
303485.2126269167,6576505.712954452,-857.9577862376755
,,
303169.5910751401,6577138.072733727,-704.2253521126622
303485.2126269167,6577138.072733727,-833.4591690922971
,,
303229.8714952461,6577770.432513002,-704.2253521126622
303485.2126269167,6577770.432513002,-809.0306671572253
,,
303289.68792238133,6578402.792292277,-704.2253521126622
303485.2126269167,6578402.792292277,-784.6728848739294
,,
303349.04035654594,6579035.152071552,-704.2253521126622
303485.2126269167,6579035.152071552,-760.3858222424024
,,
303407.9481307803,6579667.511850827,-704.2253521126622
303485.2126269167,6579667.511850827,-736.1688748211818
,,
303466.4015785642,6580299.871630102,-704.2253521126622
303485.2126269167,6580299.871630102,-712.0208337273289
,,
303485.2126269167,6580504.407250543,-704.2253521126622
303485.2126269167,6580932.231409377,-687.9429078437752
,,
,,
,,
,,
304118.71769620193,6551843.681562726,-973.3740712555227
,,
304118.71769620193,6552476.041342001,-976.4893625823388
,,
304118.71769620193,6553108.401121276,-979.6004228188831
,,
304118.71769620193,6553740.760900551,-982.7060430822094
,,
304118.71769620193,6554373.1206798265,-985.8068278137944
,,
304118.71769620193,6555005.4804591015,-988.9027770136308
,,
304118.71769620193,6555637.8402383765,-991.993890681726
,,
304118.71769620193,6556270.200017652,-995.0801688180727
,,
304118.71769620193,6556902.559796927,-998.1616114226708
,,
304118.71769620193,6557534.919576202,-1001.2382184955277
,,
304118.71769620193,6558167.279355477,-1016.8612171226705
,,
304118.71769620193,6558799.639134752,-1038.2802049878446
,,
304118.71769620193,6559431.998914027,-1059.7245793946859
,,
304118.71769620193,6560064.358693302,-1081.1949447846564
,,
304118.71769620193,6560696.718472577,-1102.6913011577635
,,
304118.71769620193,6561329.078251852,-1124.2136485139927
,,
304118.71769620193,6561961.438031127,-1145.7619868533584
,,
304118.71769620193,6562593.797810402,-1167.3363161758462
,,
304118.71769620193,6563226.157589677,-1188.9366364814705
,,
304118.71769620193,6563858.517368952,-1205.803575650054
,,
304118.71769620193,6564490.877148227,-1201.3784596617625
,,
304118.71769620193,6565123.236927502,-1196.9690591516483
,,
304118.71769620193,6565755.596706777,-1192.5759785611735
,,
304118.71769620193,6566387.956486052,-1188.1986134488689
,,
304118.71769620193,6567020.316265327,-1183.8369638147342
,,
304118.71769620193,6567652.676044602,-1179.4904252173073
,,
304118.71769620193,6568285.035823877,-1175.1602065395127
,,
304118.71769620193,6568917.395603152,-1170.845098898426
,,
304118.71769620193,6569549.755382427,-1166.5457067355164
,,
304118.71769620193,6570182.115161702,-1163.71933843047
,,
304118.71769620193,6570814.474940977,-1161.5512068842363
,,
304118.71769620193,6571446.834720252,-1159.345599966975
,,
304118.71769620193,6572079.194499527,-1157.101913237224
,,
304118.71769620193,6572711.554278802,-1154.8195422535064
,,
304118.71769620193,6573343.914058077,-1152.497278132898
,,
304118.71769620193,6573976.273837352,-1150.133911992445
,,
304118.71769620193,6574608.633616627,-1147.7288393907002
,,
304118.71769620193,6575240.993395902,-1145.279642561778
,,
304118.71769620193,6575873.353175177,-1139.02548669088
,,
304118.71769620193,6576505.712954452,-1115.3924297278863
,,
304118.71769620193,6577138.072733727,-1091.8119591726208
,,
304118.71769620193,6577770.432513002,-1068.2822617006823
,,
304118.71769620193,6578402.792292277,-1044.8045461950023
,,
304118.71769620193,6579035.152071552,-1021.3776037726493
,,
304118.71769620193,6579667.511850827,-998.0026433165476
,,
304118.71769620193,6580299.871630102,-974.6778515023107
,,
303524.3137012157,6580932.231409377,-704.2253521126622
304118.71769620193,6580932.231409377,-951.4038327713934
,,
,,
,,
,,
,,
304752.22276548715,6551843.681562726,-1225.0266276614639
,,
304752.22276548715,6552476.041342001,-1228.371606746172
,,
304752.22276548715,6553108.401121276,-1231.7123547406081
,,
304752.22276548715,6553740.760900551,-1235.0488716447726
,,
304752.22276548715,6554373.1206798265,-1238.3811574586507
,,
304752.22276548715,6555005.4804591015,-1241.7098166237265
,,
304752.22276548715,6555637.8402383765,-1245.0342446985233
,,
304752.22276548715,6556270.200017652,-1248.354441683041
,,
304752.22276548715,6556902.559796927,-1251.6704075772868
,,
304752.22276548715,6557534.919576202,-1254.9827468227159
,,
304752.22276548715,6558167.279355477,-1269.9589930789443
,,
304752.22276548715,6558799.639134752,-1290.326857231019
,,
304752.22276548715,6559431.998914027,-1310.7219212491618
,,
304752.22276548715,6560064.358693302,-1331.1441851333657
,,
304752.22276548715,6560277.332403143,-1338.0281690140691
304717.71328829374,6560696.718472577,-1338.0281690140691
304752.22276548715,6560696.718472577,-1351.593648883645
,,
304665.2530830476,6561329.078251852,-1338.0281690140691
304752.22276548715,6561329.078251852,-1372.070916941455
,,
304612.28055222967,6561961.438031127,-1338.0281690140691
304752.22276548715,6561961.438031127,-1392.5753848653258
,,
304558.78602931974,6562593.797810402,-1338.0281690140691
304752.22276548715,6562593.797810402,-1413.1076570967416
,,
304504.7598477976,6563226.157589677,-1338.0281690140691
304752.22276548715,6563226.157589677,-1433.6671291942184
,,
304462.1691596984,6563858.517368952,-1338.0281690140691
304752.22276548715,6563858.517368952,-1449.7887920325738
,,
304472.89899714506,6564490.877148227,-1338.0281690140691
304752.22276548715,6564490.877148227,-1445.9252021681968
,,
304483.54183590977,6565123.236927502,-1338.0281690140691
304752.22276548715,6565123.236927502,-1442.073701133173
,,
304494.09767599247,6565755.596706777,-1338.0281690140691
304752.22276548715,6565755.596706777,-1438.2330800445852
,,
304504.5761839134,6566387.956486052,-1338.0281690140691
304752.22276548715,6566387.956486052,-1434.403338902419
,,
304514.9676931523,6567020.316265327,-1338.0281690140691
304752.22276548715,6567020.316265327,-1430.5850821481436
,,
304525.28187022946,6567652.676044602,-1338.0281690140691
304752.22276548715,6567652.676044602,-1426.7783097817737
,,
304535.51871514483,6568285.035823877,-1338.0281690140691
304752.22276548715,6568285.035823877,-1422.9824173618254
,,
304545.66856137814,6568917.395603152,-1338.0281690140691
304752.22276548715,6568917.395603152,-1419.1974048882985
,,
304555.74107544974,6569549.755382427,-1338.0281690140691
304752.22276548715,6569549.755382427,-1415.4232723612004
,,
304561.9856475133,6570182.115161702,-1338.0281690140691
304752.22276548715,6570182.115161702,-1413.0961727088434
,,
304566.4902459369,6570814.474940977,-1338.0281690140691
304752.22276548715,6570814.474940977,-1411.4254964908905
,,
304571.0431769616,6571446.834720252,-1338.0281690140691
304752.22276548715,6571446.834720252,-1409.7288292898083
,,
304575.6637736278,6572079.194499527,-1338.0281690140691
304752.22276548715,6572079.194499527,-1408.0055666641274
,,
304580.33270289516,6572711.554278802,-1338.0281690140691
304752.22276548715,6572711.554278802,-1406.2557086138477
,,
304585.06929780403,6573343.914058077,-1338.0281690140691
304752.22276548715,6573343.914058077,-1404.4780462560375
,,
304589.8638918343,6573976.273837352,-1338.0281690140691
304752.22276548715,6573976.273837352,-1402.6725795906896
,,
304594.71648498584,6574608.633616627,-1338.0281690140691
304752.22276548715,6574608.633616627,-1400.8374952934028
,,
304599.63674377894,6575240.993395902,-1338.0281690140691
304752.22276548715,6575240.993395902,-1398.9733978056393
,,
304613.8561950259,6575873.353175177,-1338.0281690140691
304752.22276548715,6575873.353175177,-1393.408909649901
,,
304670.48267048784,6576505.712954452,-1338.0281690140691
304752.22276548715,6576505.712954452,-1370.8874205468237
,,
304726.52915473643,6577138.072733727,-1338.0281690140691
304752.22276548715,6577138.072733727,-1348.3991757244949
,,
304752.22276548715,6577430.019048144,-1338.0281690140691
304752.22276548715,6577770.432513002,-1325.9441751829145
,,
304752.22276548715,6578402.792292277,-1303.523023363552
,,
304752.22276548715,6579035.152071552,-1281.1345113834686
,,
304752.22276548715,6579667.511850827,-1258.7792436841337
,,
304752.22276548715,6580299.871630102,-1236.4572202655472
,,
304752.22276548715,6580932.231409377,-1214.1684411277092
,,
,,
,,
,,
,,
,,
305037.30777988164,6551843.681562726,-1338.0281690140691
305385.7278347724,6551843.681562726,-1475.9314899713063
,,
305028.5402460401,6552476.041342001,-1338.0281690140691
305385.7278347724,6552476.041342001,-1479.5913830609206
,,
305019.8113782794,6553108.401121276,-1338.0281690140691
305385.7278347724,6553108.401121276,-1483.2488583846643
,,
305011.1018435592,6553740.760900551,-1338.0281690140691
305385.7278347724,6553740.760900551,-1486.9021026181363
,,
305002.4309749198,6554373.1206798265,-1338.0281690140691
305385.7278347724,6554373.1206798265,-1490.5529290857303
,,
304993.79877236136,6555005.4804591015,-1338.0281690140691
305385.7278347724,6555005.4804591015,-1494.2001289045147
,,
304985.1859028433,6555637.8402383765,-1338.0281690140691
305385.7278347724,6555637.8402383765,-1497.8437020744896
,,
304976.60203288594,6556270.200017652,-1338.0281690140691
305385.7278347724,6556270.200017652,-1501.4842530371243
,,
304968.0568290095,6556902.559796927,-1338.0281690140691
305385.7278347724,6556902.559796927,-1505.1217817924262
,,
304959.5406246937,6557534.919576202,-1338.0281690140691
305385.7278347724,6557534.919576202,-1508.7562883403807
,,
304922.5661848436,6558167.279355477,-1338.0281690140691
305385.7278347724,6558167.279355477,-1523.1371597504767
,,
304872.08761624305,6558799.639134752,-1338.0281690140691
305385.7278347724,6558799.639134752,-1542.4877489116698
,,
304821.1160551111,6559431.998914027,-1338.0281690140691
305385.7278347724,6559431.998914027,-1561.8667468218555
,,
304769.66116796806,6560064.358693302,-1338.0281690140691
305385.7278347724,6560064.358693302,-1581.274757922518
,,
305385.7278347724,6560696.718472577,-1600.7111777721875
,,
305385.7278347724,6561329.078251852,-1620.1766108123193
,,
305385.7278347724,6561961.438031127,-1639.6704526014582
,,
305385.7278347724,6562593.797810402,-1659.193912022536
,,
305385.7278347724,6563226.157589677,-1678.745780192614
,,
305385.7278347724,6563858.517368952,-1694.1783797572862
,,
305385.7278347724,6564490.877148227,-1691.0467685108306
,,
305385.7278347724,6565123.236927502,-1687.922410561987
,,
305385.7278347724,6565755.596706777,-1684.8053059107624
,,
305385.7278347724,6566387.956486052,-1681.6948501156949
,,
305385.7278347724,6567020.316265327,-1678.5916476182392
,,
305385.7278347724,6567652.676044602,-1675.4950939769333
,,
305385.7278347724,6568285.035823877,-1672.4057936332465
,,
305385.7278347724,6568917.395603152,-1669.3231421457021
,,
305385.7278347724,6569549.755382427,-1666.2471395143148
,,
305385.7278347724,6570182.115161702,-1664.2029184690473
,,
305385.7278347724,6570814.474940977,-1662.6241173542585
,,
305385.7278347724,6571446.834720252,-1661.0229519051427
,,
305385.7278347724,6572079.194499527,-1659.3994221217
,,
305385.7278347724,6572711.554278802,-1657.7541324454141
,,
305385.7278347724,6573343.914058077,-1656.0852695518624
,,
305385.7278347724,6573976.273837352,-1654.3928334410593
,,
305385.7278347724,6574608.633616627,-1652.676219671528
,,
305385.7278347724,6575240.993395902,-1650.9354282432687
,,
305385.7278347724,6575873.353175177,-1645.706405102348
,,
305385.7278347724,6576505.712954452,-1624.4645185873378
,,
305385.7278347724,6577138.072733727,-1603.2395564334292
,,
304782.0246473323,6577770.432513002,-1338.0281690140691
305385.7278347724,6577770.432513002,-1582.0309141991675
,,
304836.97881479585,6578402.792292277,-1338.0281690140691
305385.7278347724,6578402.792292277,-1560.8391963260146
,,
304891.3819906066,6579035.152071552,-1338.0281690140691
305385.7278347724,6579035.152071552,-1539.6644028139635
,,
304945.2535078052,6579667.511850827,-1338.0281690140691
305385.7278347724,6579667.511850827,-1518.505929221552
,,
304998.59336639155,6580299.871630102,-1338.0281690140691
305385.7278347724,6580299.871630102,-1497.3643799902493
,,
305051.42089940613,6580932.231409377,-1338.0281690140691
305385.7278347724,6580932.231409377,-1476.2391506785934
,,
,,
,,
,,
,,
,,
,,
306019.2329040576,6551843.681562726,-1726.0922848338669
,,
306019.2329040576,6552476.041342001,-1730.152922616864
,,
306019.2329040576,6553108.401121276,-1734.2117470754529
,,
306019.2329040576,6553740.760900551,-1738.2675493267088
,,
306019.2329040576,6554373.1206798265,-1742.3215382535564
,,
306019.2329040576,6555005.4804591015,-1746.3737138559954
,,
306019.2329040576,6555637.8402383765,-1750.4228672510944
,,
306019.2329040576,6556270.200017652,-1754.4702073217923
,,
306019.2329040576,6556902.559796927,-1758.515734068089
,,
306019.2329040576,6557534.919576202,-1762.5582386070382
,,
306019.2329040576,6558167.279355477,-1776.3945082543432
,,
306019.2329040576,6558799.639134752,-1794.7622755883276
,,
306019.2329040576,6559431.998914027,-1813.1602649957204
,,
306019.2329040576,6560064.358693302,-1831.5872675935825
,,
306019.2329040576,6560696.718472577,-1850.044492264853
,,
306019.2329040576,6561329.078251852,-1868.5313345680624
,,
306019.2329040576,6561961.438031127,-1887.0483989446802
,,
306019.2329040576,6562593.797810402,-1905.595685394699
,,
306019.2329040576,6563226.157589677,-1924.1725894766641
,,
306019.2329040576,6563858.517368952,-1938.974152148592
,,
306019.2329040576,6564490.877148227,-1936.7455764555416
,,
306019.2329040576,6565123.236927502,-1934.5200229698312
,,
306019.2329040576,6565755.596706777,-1932.2987005743998
,,
306019.2329040576,6566387.956486052,-1930.0804003863086
,,
306019.2329040576,6567020.316265327,-1927.865726847027
,,
306019.2329040576,6567652.676044602,-1925.654679956555
,,
306019.2329040576,6568285.035823877,-1923.446655273423
,,
306019.2329040576,6568917.395603152,-1921.2422572390933
,,
306019.2329040576,6569549.755382427,-1919.0414858535805
,,
306019.2329040576,6570182.115161702,-1917.0577089551298
,,
306019.2329040576,6570814.474940977,-1915.1567405378155
,,
306019.2329040576,6571446.834720252,-1913.232803344712
,,
306019.2329040576,6572079.194499527,-1911.285897375812
,,
306019.2329040576,6572711.554278802,-1909.3148137481912
,,
306019.2329040576,6573343.914058077,-1907.3195524618495
,,
306019.2329040576,6573976.273837352,-1905.2995090753102
,,
306019.2329040576,6574608.633616627,-1903.2546835885732
,,
306019.2329040576,6575240.993395902,-1901.1844715601765
,,
306019.2329040576,6575873.353175177,-1895.9415462654943
,,
306019.2329040576,6576505.712954452,-1876.1448793008167
,,
306019.2329040576,6577138.072733727,-1856.3500256605403
,,
306019.2329040576,6577770.432513002,-1836.556985344665
,,
306019.2329040576,6578402.792292277,-1816.7657583532055
,,
306019.2329040576,6579035.152071552,-1796.9763446861398
,,
306019.2329040576,6579667.511850827,-1777.1887443434825
,,
306019.2329040576,6580299.871630102,-1757.4029573252337
,,
