X,Y,Z
349731.08268473716,6612010.346685229,-3239.43661971829
,,
,,
349677.79115875193,6613182.580152404,-704.2253521126622
349731.08268473716,6613182.580152404,-633.9070494745683
349731.08268473716,6613137.027013397,-704.2253521126622
349731.08268473716,6612816.948909787,-1338.0281690140691
349302.4981776434,6613182.580152404,-1338.0281690140691
,,
,,
349645.6209794523,6613814.939931679,-70.42253521125531
,,
349731.08268473716,6613709.659207318,-70.42253521125531
349169.5448585066,6613814.939931679,-704.2253521126622
,,
349130.36645204586,6614447.299710954,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
350361.57179971307,6611285.5008145785,-3873.239436619697
350364.5877540224,6611285.5008145785,-3868.3845627475603
350364.5877540224,6611283.339428614,-3873.239436619697
350364.5877540224,6610998.615423993,-4507.042253521104
349964.79981067067,6611285.5008145785,-4507.042253521104
,,
350246.6658738312,6611917.8605938535,-2605.633802816883
350364.5877540224,6611917.8605938535,-2409.8491668701026
350364.5877540224,6611834.763022761,-2605.633802816883
350364.5877540224,6611561.994184255,-3239.43661971829
349862.18003199133,6611917.8605938535,-3239.43661971829
,,
,,
,,
,,
350094.0315195219,6612550.220373129,-1338.0281690140691
350364.5877540224,6612550.220373129,-943.1399090189225
350364.5877540224,6612363.376275749,-1338.0281690140691
350364.5877540224,6612101.829275977,-1971.830985915476
,,
350222.63490455865,6613182.580152404,-70.42253521125531
,,
350364.5877540224,6613076.025754171,-70.42253521125531
350364.5877540224,6612670.688693506,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
350865.54549802013,6610653.1410353035,-4507.042253521104
350998.0928233076,6610653.1410353035,-4306.533303059303
350998.0928233076,6610560.606698706,-4507.042253521104
,,
350778.93347682885,6611285.5008145785,-3239.43661971829
350998.0928233076,6611285.5008145785,-2905.1309236338275
350998.0928233076,6611136.895880487,-3239.43661971829
350998.0928233076,6610851.322759951,-3873.239436619697
,,
350652.84338704986,6611917.8605938535,-1971.830985915476
350998.0928233076,6611917.8605938535,-1446.946103807888
350998.0928233076,6611693.153645921,-1971.830985915476
350998.0928233076,6611417.461146936,-2605.633802816883
,,
,,
350548.02930828,6612550.220373129,-704.2253521126622
350998.0928233076,6612550.220373129,-224.57928724690282
350998.0928233076,6612267.87003345,-704.2253521126622
350998.0928233076,6611964.089165974,-1338.0281690140691
,,
,,
350998.0928233076,6612647.3476549005,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
351341.2059585963,6610020.781256028,-5140.845070422511
351631.5978925928,6610020.781256028,-4700.306368545724
351631.5978925928,6609812.24610665,-5140.845070422511
,,
351282.7718438528,6610653.1410353035,-3873.239436619697
351631.5978925928,6610653.1410353035,-3337.3718530359183
351631.5978925928,6610406.791280594,-3873.239436619697
351631.5978925928,6610111.617360797,-4507.042253521104
,,
,,
351605.9816140039,6611285.5008145785,-1971.830985915476
351631.5978925928,6611285.5008145785,-1932.3065583134885
351631.5978925928,6611267.978149796,-1971.830985915476
351631.5978925928,6610984.884833693,-2605.633802816883
351193.791525207,6611285.5008145785,-2605.633802816883
351631.5978925928,6610697.85470744,-3239.43661971829
,,
351536.701663571,6611917.8605938535,-704.2253521126622
351631.5978925928,6611917.8605938535,-594.9719523040185
351631.5978925928,6611854.77514102,-704.2253521126622
351631.5978925928,6611547.202199061,-1338.0281690140691
351069.71207163425,6611917.8605938535,-1338.0281690140691
,,
,,
351138.5183625762,6612550.220373129,-70.42253521125531
,,
351631.5978925928,6612222.432682977,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
352213.2710804463,6609388.421476753,-5140.845070422511
352265.10296187806,6609388.421476753,-5060.823668896286
352265.10296187806,6609350.249856777,-5140.845070422511
352265.10296187806,6609046.179517966,-5774.6478873239175
351797.27238268196,6609388.421476753,-5774.6478873239175
,,
352167.2101115873,6610020.781256028,-3873.239436619697
352265.10296187806,6610020.781256028,-3719.9972045253526
352265.10296187806,6609949.194995005,-3873.239436619697
352265.10296187806,6609651.242150397,-4507.042253521104
351757.8619797358,6610020.781256028,-4507.042253521104
,,
,,
352102.2027630927,6610653.1410353035,-2605.633802816883
352265.10296187806,6610653.1410353035,-2349.966546179523
352265.10296187806,6610536.16566903,-2605.633802816883
352265.10296187806,6610244.156635823,-3239.43661971829
351694.96193264966,6610653.1410353035,-3239.43661971829
,,
,,
,,
352015.5230762598,6611285.5008145785,-1338.0281690140691
352265.10296187806,6611285.5008145785,-983.3600487507429
352265.10296187806,6611111.538191584,-1338.0281690140691
352265.10296187806,6610825.2799888905,-1971.830985915476
,,
,,
,,
352074.79817826266,6611917.8605938535,-70.42253521125531
,,
352265.10296187806,6611784.076592089,-70.42253521125531
352265.10296187806,6611422.218125866,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
352657.07069036993,6608756.061697478,-5774.6478873239175
352898.6080311632,6608756.061697478,-5397.370029503167
352898.6080311632,6608575.740354169,-5774.6478873239175
,,
352619.6902566705,6609388.421476753,-4507.042253521104
352898.6080311632,6609388.421476753,-4063.4620021766095
352898.6080311632,6609179.027562415,-4507.042253521104
352898.6080311632,6608878.295792996,-5140.845070422511
,,
,,
,,
352569.4243515148,6610020.781256028,-3239.43661971829
352898.6080311632,6610020.781256028,-2712.382397181529
352898.6080311632,6609775.05868921,-3239.43661971829
352898.6080311632,6609477.945311472,-3873.239436619697
,,
352504.5910003842,6610653.1410353035,-1971.830985915476
352898.6080311632,6610653.1410353035,-1343.7981672689784
352898.6080311632,6610363.968821175,-1971.830985915476
352898.6080311632,6610070.396642763,-2605.633802816883
,,
,,
352459.3130196632,6611285.5008145785,-704.2253521126622
352898.6080311632,6611285.5008145785,-140.57884753588587
352898.6080311632,6610968.790227494,-704.2253521126622
352898.6080311632,6610655.794522537,-1338.0281690140691
,,
,,
,,
352898.6080311632,6611325.090844095,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
353516.5306698502,6607491.342138928,-7042.253521126731
353532.11310044845,6607491.342138928,-7019.159021511856
353532.11310044845,6607479.647497014,-7042.253521126731
,,
353497.1396302844,6608123.701918203,-5774.6478873239175
353532.11310044845,6608123.701918203,-5718.211187443238
353532.11310044845,6608097.05125734,-5774.6478873239175
353532.11310044845,6607797.487022303,-6408.450704225324
353096.8780274418,6608123.701918203,-6408.450704225324
,,
,,
353452.55763901933,6608756.061697478,-4507.042253521104
353532.11310044845,6608756.061697478,-4376.216337714373
353532.11310044845,6608694.520091762,-4507.042253521104
353532.11310044845,6608396.065496841,-5140.845070422511
353060.4932453252,6608756.061697478,-5140.845070422511
,,
,,
353405.0950247281,6609388.421476753,-3239.43661971829
353532.11310044845,6609388.421476753,-3028.92476740016
353532.11310044845,6609289.779294998,-3239.43661971829
353532.11310044845,6608992.424691148,-3873.239436619697
353016.858573042,6609388.421476753,-3873.239436619697
,,
,,
,,
353353.22447721555,6610020.781256028,-1971.830985915476
353532.11310044845,6610020.781256028,-1676.305649985712
353532.11310044845,6609882.838516091,-1971.830985915476
353532.11310044845,6609586.583903313,-2605.633802816883
352964.70769644296,6610020.781256028,-2605.633802816883
,,
353322.27227946394,6610653.1410353035,-704.2253521126622
353532.11310044845,6610653.1410353035,-414.4005036689705
353532.11310044845,6610492.937949743,-704.2253521126622
353532.11310044845,6610178.543133335,-1338.0281690140691
352902.2039766859,6610653.1410353035,-1338.0281690140691
,,
,,
352951.89955714846,6611285.5008145785,-70.42253521125531
,,
353532.11310044845,6610843.999135189,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
353936.9952999573,6607491.342138928,-6408.450704225324
354165.6181697337,6607491.342138928,-6031.300987995819
354165.6181697337,6607317.553198735,-6408.450704225324
354165.6181697337,6607002.096987434,-7042.253521126731
,,
353883.92610393715,6608123.701918203,-5140.845070422511
354165.6181697337,6608123.701918203,-4665.41740256294
354165.6181697337,6607903.211602709,-5140.845070422511
354165.6181697337,6607609.909597542,-5774.6478873239175
,,
,,
,,
353833.73753094324,6608756.061697478,-3873.239436619697
354165.6181697337,6608756.061697478,-3306.7006796178466
354165.6181697337,6608491.986648052,-3873.239436619697
354165.6181697337,6608197.237286213,-4507.042253521104
,,
,,
354155.9226499507,6609388.421476753,-1971.830985915476
354165.6181697337,6609388.421476753,-1955.0946061040158
354165.6181697337,6609380.5671545435,-1971.830985915476
354165.6181697337,6609083.646757696,-2605.633802816883
353784.68960733555,6609388.421476753,-2605.633802816883
354165.6181697337,6608787.450039184,-3239.43661971829
,,
,,
354131.18602470204,6610020.781256028,-704.2253521126622
354165.6181697337,6610020.781256028,-653.1319148103794
354165.6181697337,6609992.953411737,-704.2253521126622
354165.6181697337,6609678.220878772,-1338.0281690140691
353735.1486911966,6610020.781256028,-1338.0281690140691
,,
,,
,,
353775.25508359866,6610653.1410353035,-70.42253521125531
,,
354165.6181697337,6610339.151478764,-70.42253521125531
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
354764.507430103,6606858.982359653,-6408.450704225324
354799.12323901884,6606858.982359653,-6349.741304424417
354799.12323901884,6606832.466785412,-6408.450704225324
354799.12323901884,6606516.441280487,-7042.253521126731
354354.443975755,6606858.982359653,-7042.253521126731
,,
354684.5459748246,6607491.342138928,-5140.845070422511
354799.12323901884,6607491.342138928,-4937.502498358044
354799.12323901884,6607401.316553896,-5140.845070422511
354799.12323901884,6607118.522358173,-5774.6478873239175
354318.1365258003,6607491.342138928,-5774.6478873239175
,,
354619.70295717375,6608123.701918203,-3873.239436619697
354799.12323901884,6608123.701918203,-3551.090267342559
354799.12323901884,6607975.917152893,-3873.239436619697
354799.12323901884,6607686.667746409,-4507.042253521104
354257.90443829546,6608123.701918203,-4507.042253521104
,,
,,
354565.21278268093,6608756.061697478,-2605.633802816883
354799.12323901884,6608756.061697478,-2185.304601427517
354799.12323901884,6608560.436969618,-2605.633802816883
354799.12323901884,6608267.163911585,-3239.43661971829
354204.4872475473,6608756.061697478,-3239.43661971829
,,
,,
354519.0841481804,6609388.421476753,-1338.0281690140691
354799.12323901884,6609388.421476753,-862.4717551217836
354799.12323901884,6609153.139176066,-1338.0281690140691
354799.12323901884,6608855.755625082,-1971.830985915476
,,
,,
354549.65935164335,6610020.781256028,-70.42253521125531
,,
354799.12323901884,6609808.743503502,-70.42253521125531
354799.12323901884,6609466.955049805,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
355417.5872028383,6605594.262801103,-7676.056338028138
355432.6283083041,6605594.262801103,-7659.474090791053
355432.6283083041,6605582.490966833,-7676.056338028138
,,
355174.0005597579,6606226.622580378,-7042.253521126731
355432.6283083041,6606226.622580378,-6648.235052404241
355432.6283083041,6606026.105786965,-7042.253521126731
,,
,,
355130.92654564756,6606858.982359653,-5774.6478873239175
355432.6283083041,6606858.982359653,-5231.50766399542
355432.6283083041,6606628.196513696,-5774.6478873239175
355432.6283083041,6606345.662842172,-6408.450704225324
,,
355376.48515885323,6607491.342138928,-3873.239436619697
355432.6283083041,6607491.342138928,-3766.0798220567085
355432.6283083041,6607445.538124765,-3873.239436619697
355432.6283083041,6607173.213142306,-4507.042253521104
355037.07430080976,6607491.342138928,-4507.042253521104
355432.6283083041,6606898.485547769,-5140.845070422511
,,
355309.08051334356,6608123.701918203,-2605.633802816883
355432.6283083041,6608123.701918203,-2369.6719424825133
355432.6283083041,6608015.709812343,-2605.633802816883
355432.6283083041,6607727.94635871,-3239.43661971829
354969.91131830553,6608123.701918203,-3239.43661971829
,,
,,
355258.2249504543,6608756.061697478,-1338.0281690140691
355432.6283083041,6608756.061697478,-1022.6015977456409
355432.6283083041,6608601.387514407,-1338.0281690140691
355432.6283083041,6608306.840782502,-1971.830985915476
354916.33946323383,6608756.061697478,-1971.830985915476
,,
,,
355279.36563018034,6609388.421476753,-70.42253521125531
,,
355432.6283083041,6609250.797155284,-70.42253521125531
355432.6283083041,6608912.868319381,-704.2253521126622
354890.96484765044,6609388.421476753,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
355970.2511635048,6605594.262801103,-7042.253521126731
356066.1333775893,6605594.262801103,-6893.292547951249
356066.1333775893,6605516.935358612,-7042.253521126731
,,
,,
355939.3956309554,6606226.622580378,-5774.6478873239175
356066.1333775893,6606226.622580378,-5542.830077695151
356066.1333775893,6606125.703224124,-5774.6478873239175
356066.1333775893,6605839.927473655,-6408.450704225324
355582.27570786467,6606226.622580378,-6408.450704225324
,,
355807.32196515886,6606858.982359653,-4507.042253521104
356066.1333775893,6606858.982359653,-3985.8081978811097
356066.1333775893,6606655.676992385,-4507.042253521104
356066.1333775893,6606397.275581115,-5140.845070422511
355480.5065829649,6606858.982359653,-5140.845070422511
,,
356002.2280124,6607491.342138928,-2605.633802816883
356066.1333775893,6607491.342138928,-2470.4782727738348
356066.1333775893,6607435.290839523,-2605.633802816883
356066.1333775893,6607171.534208565,-3239.43661971829
355695.87665351655,6607491.342138928,-3239.43661971829
356066.1333775893,6606906.253028578,-3873.239436619697
,,
,,
,,
355941.2419363179,6608123.701918203,-1338.0281690140691
356066.1333775893,6608123.701918203,-1089.0405950411805
356066.1333775893,6608003.291492093,-1338.0281690140691
356066.1333775893,6607714.910499613,-1971.830985915476
355631.86495660484,6608123.701918203,-1971.830985915476
,,
,,
,,
355953.8470786877,6608756.061697478,-70.42253521125531
,,
356066.1333775893,6608646.593287813,-70.42253521125531
356066.1333775893,6608310.864434051,-704.2253521126622
355601.01909057563,6608756.061697478,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
356605.2158773436,6587888.188981403,-13380.2816901408
356699.6384468745,6587888.188981403,-13318.282919870253
356699.6384468745,6587560.391642207,-13380.2816901408
,,
,,
356559.1259089239,6604961.903021828,-7042.253521126731
356699.6384468745,6604961.903021828,-6733.528996857087
356699.6384468745,6604800.6288923295,-7042.253521126731
,,
356545.1191211219,6605594.262801103,-5774.6478873239175
356699.6384468745,6605594.262801103,-5376.958041123915
356699.6384468745,6605418.650191503,-5774.6478873239175
356699.6384468745,6605128.030620702,-6408.450704225324
356287.8446854068,6605594.262801103,-6408.450704225324
,,
356689.52726672206,6606226.622580378,-3873.239436619697
356699.6384468745,6606226.622580378,-3844.386423137803
356699.6384468745,6606215.323549288,-3873.239436619697
356699.6384468745,6605961.46683797,-4507.042253521104
356461.9387146095,6606226.622580378,-4507.042253521104
356699.6384468745,6605696.176008939,-5140.845070422511
356223.4366611659,6606226.622580378,-5140.845070422511
,,
356545.2641189252,6606858.982359653,-2605.633802816883
356699.6384468745,6606858.982359653,-2133.6206248108574
356699.6384468745,6606691.561788819,-2605.633802816883
356699.6384468745,6606458.46982123,-3239.43661971829
356330.5513717487,6606858.982359653,-3239.43661971829
356106.8487607654,6606858.982359653,-3873.239436619697
,,
356673.4711766329,6607491.342138928,-704.2253521126622
356699.6384468745,6607491.342138928,-637.441218738808
356699.6384468745,6607458.168723994,-704.2253521126622
356699.6384468745,6607181.270094449,-1338.0281690140691
356452.13686310407,6607491.342138928,-1338.0281690140691
356699.6384468745,6606924.576564053,-1971.830985915476
356239.2607547698,6607491.342138928,-1971.830985915476
,,
,,
356463.1276965968,6608123.701918203,-70.42253521125531
,,
356699.6384468745,6607801.597515253,-70.42253521125531
356208.347223099,6608123.701918203,-704.2253521126622
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
357103.2833317949,6604329.543242553,-7042.253521126731
357333.14351615973,6604329.543242553,-6516.122280711832
357333.14351615973,6604055.963884311,-7042.253521126731
,,
357328.67758381704,6604961.903021828,-5140.845070422511
357333.14351615973,6604961.903021828,-5128.468526920777
357333.14351615973,6604956.54780214,-5140.845070422511
357333.14351615973,6604676.3588484265,-5774.6478873239175
357093.1238190413,6604961.903021828,-5774.6478873239175
357333.14351615973,6604384.446305665,-6408.450704225324
356843.61159906466,6604961.903021828,-6408.450704225324
,,
357240.4995863497,6605594.262801103,-3873.239436619697
357333.14351615973,6605594.262801103,-3596.638558616076
357333.14351615973,6605484.4470258355,-3873.239436619697
357333.14351615973,6605225.68859992,-4507.042253521104
357020.47991957114,6605594.262801103,-4507.042253521104
356788.98609328875,6605594.262801103,-5140.845070422511
,,
357313.74281007366,6606226.622580378,-1971.830985915476
357333.14351615973,6606226.622580378,-1908.536293137222
357333.14351615973,6606204.024518197,-1971.830985915476
357333.14351615973,6605973.084287528,-2605.633802816883
357114.78649085935,6606226.622580378,-2605.633802816883
357333.14351615973,6605733.392373512,-3239.43661971829
356906.9176400002,6606226.622580378,-3239.43661971829
,,
,,
,,
