,X,Y,Z,fault_name
1354,335027.24125086225,6638696.971699262,430.96533,Boorara Fault
1355,335207.46791207686,6638065.208466738,432.18533,Boorara Fault
1356,335366.0343203867,6637557.445227964,432.77411,Boorara Fault
1357,335607.6567232879,6636783.719095451,440.06949,Boorara Fault
1358,335888.9857695296,6635882.843877409,432.12006,Boorara Fault
1359,336074.9833985362,6635364.618237468,432.9166,Boorara Fault
1360,336406.0477461609,6634514.150255419,427.15189,Boorara Fault
1361,336983.629898936,6633574.392937087,424.7236,Boorara Fault
1362,337398.52937173774,6632950.012260718,417.99149,Boorara Fault
1363,337813.4288445395,6632325.63158435,416.07556,Boorara Fault
1364,338184.4244411874,6631714.263753893,418.80289,Boorara Fault
1365,338555.4200378353,6631102.895923436,403.10156,Boorara Fault
1366,338797.21201890893,6630549.143436644,402.83914,Boorara Fault
1367,339150.31447709614,6629688.128037292,396.15698,Boorara Fault
1368,339354.3565988197,6629124.887467023,390.74255,Boorara Fault
1369,339039.0039999826,6629995.390949854,408.01285,Boorara Fault
1370,339669.70919765683,6628254.383984193,392.12891,Boorara Fault
1371,340415.524442664,6626852.750039078,378.13434,Boorara Fault
1372,341291.9842599048,6625370.4045735225,235.94852,Boorara Fault
1373,342067.73746610375,6624172.65218774,365.91724,Boorara Fault
1374,342708.054694913,6623267.730054672,355.00427,Boorara Fault
1375,343457.81570745306,6622207.899663163,355.0,Boorara Fault
1376,340853.7543512844,6626111.5773063,327.03909,Boorara Fault
1377,344014.88664877857,6621420.44778993,343.0,Boorara Fault
1378,344571.95759010414,6620632.995916695,343.0,Boorara Fault
1379,345074.00046706304,6619923.329383127,344.0,Boorara Fault
1380,345470.9283515971,6619311.212305172,344.0,Boorara Fault
1381,345867.8562361312,6618699.095227217,340.0,Boorara Fault
1382,346661.7120052212,6617474.861071352,345.0,Boorara Fault
1383,347392.968135289,6616533.346233612,341.0,Boorara Fault
1384,348281.8564162241,6615511.10731175,347.0,Boorara Fault
1385,348909.4003550133,6614825.357296815,343.0,Boorara Fault
1386,349620.2893940216,6614136.34903661,345.0,Boorara Fault
1387,350618.55354728963,6613195.6006925125,347.0,Boorara Fault
1388,351325.0000525504,6612630.105500706,352.0,Boorara Fault
1389,352301.67182079825,6611898.879836952,361.0,Boorara Fault
1390,353697.41498002864,6610853.899065357,370.7247,Boorara Fault
1391,353976.41539069184,6610665.889681042,373.0607,Boorara Fault
1392,354628.45720219903,6610464.356417752,376.0,Boorara Fault
1393,352999.5434004135,6611376.3894511545,367.0,Boorara Fault
1394,351860.31518333417,6612229.3197151935,356.0,Boorara Fault
1395,350094.4795147741,6613676.754230419,347.0,Boorara Fault
1396,355018.5845128498,6610276.844539708,372.00131,Boorara Fault
1397,355369.7113293248,6609985.840359451,365.99521,Boorara Fault
1398,355793.5133560766,6609512.85748327,366.00098,Boorara Fault
1399,356023.60087952774,6609181.53050448,365.98175,Boorara Fault
1400,356458.47065227176,6608555.316245654,367.97067,Boorara Fault
1401,356893.3404250158,6607929.101986827,369.00385,Boorara Fault
1402,357252.1933748216,6607412.352265269,373.9505,Boorara Fault
1403,357649.52211190085,6606756.599937623,374.96677,Boorara Fault
1404,358046.85084898013,6606100.847609978,380.04587,Boorara Fault
1405,358693.66091471084,6604938.869946417,382.94986,Boorara Fault
1406,358375.4694142348,6605510.49280122,381.0191,Boorara Fault
1407,359170.4950940672,6604082.249595266,384.95871,Boorara Fault
1408,359805.4072688818,6603097.882659102,378.94507,Boorara Fault
1409,360766.4838542795,6601589.623263381,383.02209,Boorara Fault
1410,361380.7229831678,6600196.409798086,382.07443,Boorara Fault
1411,362035.7722965668,6598438.989644086,375.07672,Boorara Fault
1412,362988.7509751121,6596406.828266177,370.21893,Boorara Fault
1413,363775.33142903686,6594897.141715304,364.07138,Boorara Fault
1414,362616.2050574109,6597121.85691802,373.48257,Boorara Fault
1415,364576.4620475968,6593365.098984053,360.7641,Boorara Fault
1416,365504.72396939,6591511.191416048,356.54688,Boorara Fault
1417,366716.32991649234,6589129.394486656,356.72131,Boorara Fault
1418,366267.3980298492,6589978.958087063,358.58017,Boorara Fault
1419,365916.70953430433,6590642.604822259,358.63882,Boorara Fault
1420,365092.7384044756,6592379.7780098375,359.6366,Boorara Fault
1421,367189.681713978,6588233.618380535,354.85428,Boorara Fault
1422,367515.9502986804,6587616.184151053,354.72729,Boorara Fault
1423,368560.6870913192,6585963.815506495,349.18668,Boorara Fault
1424,370953.6877560182,6583069.347843327,345.89856,Boorara Fault
1425,372652.7101553352,6581323.83824061,339.3952,Boorara Fault
1426,369376.0506188586,6584977.587880602,350.00323,Boorara Fault
1427,370164.8691874384,6584023.467861964,347.93152,Boorara Fault
1428,371685.9381930423,6582418.341685218,343.51193,Boorara Fault
1429,373071.14295884105,6580212.962272681,332.56808,Boorara Fault
1430,373489.57576234685,6579102.086304752,339.85214,Boorara Fault
1431,374042.8182658661,6577633.310920874,340.77576,Boorara Fault
1432,374273.4271,6576354.8431,341.40311,Boorara Fault
1433,374232.98607993184,6574764.590907463,340.90842,Boorara Fault
1434,374013.062996574,6572564.594266771,348.95081,Boorara Fault
1435,373634.27079063567,6570197.110871363,349.98148,Boorara Fault
1436,372941.51885967306,6566836.0564602455,335.21356,Boorara Fault
1437,372269.392018948,6563630.816672267,323.02795,Boorara Fault
1438,372436.177004824,6564733.164226588,326.06796,Boorara Fault
1439,372686.2997341746,6565784.698865812,331.97403,Boorara Fault
1440,373419.0358728779,6568782.329487234,352.92401,Boorara Fault
1441,373847.664891993,6571608.84425389,349.25363,Boorara Fault
1442,374178.461101155,6573520.344279652,344.28717,Boorara Fault
1443,372148.0768228445,6562403.631960886,315.94272,Boorara Fault
1444,372026.7616267408,6561176.447249505,311.95642,Boorara Fault
1445,371991.9427883744,6559414.047812649,311.03717,Boorara Fault
1446,372049.4841135235,6557645.7511107065,321.05426,Boorara Fault
1447,372511.82304234063,6555410.740537778,330.05347,Boorara Fault
1448,373023.54029490944,6554066.407471189,325.97266,Boorara Fault
1449,373765.2124294631,6552165.952510786,305.96078,Boorara Fault
1450,374600.2555311448,6550091.527167872,293.97778,Boorara Fault
1451,375243.45956594695,6548503.4366721,289.0,Boorara Fault
1452,376120.2214454335,6546498.8631435465,289.0,Boorara Fault
1453,377160.4028351071,6544279.689859223,289.0,Boorara Fault
1454,378124.1989822224,6542445.46640114,289.0,Boorara Fault
1455,379088.6555630547,6540772.207897161,289.0,Boorara Fault
1456,379700.38869604416,6539770.225807998,289.0,Boorara Fault
1457,380525.4159580199,6538418.880760761,296.0,Boorara Fault
1458,382074.0743405773,6536237.158204572,289.0,Boorara Fault
1459,383986.6302124167,6533900.378263416,298.0,Boorara Fault
1460,385743.82102985616,6531908.984844982,314.0,Boorara Fault
1461,387037.0566915888,6530346.5558889005,324.0,Boorara Fault
1462,388266.2975999116,6528433.056400054,333.0,Boorara Fault
1463,389188.3691133348,6526328.413972819,314.0,Boorara Fault
1464,389688.85293564433,6525016.271382459,317.0,Boorara Fault
1465,390587.54189991497,6523105.509100053,313.20853,Boorara Fault
1466,391739.1011629205,6521418.511583188,318.19913,Boorara Fault
1467,392820.7723816817,6520187.989005839,324.59662,Boorara Fault
1468,393765.3159429806,6519609.992615289,330.0,Boorara Fault
1469,394833.4505135545,6518675.884287442,339.64957,Boorara Fault
1470,395698.7994819696,6516555.700248925,340.8161,Boorara Fault
1471,396680.1158704669,6514524.420055524,349.09268,Boorara Fault
1472,397379.07401667815,6512429.633510877,362.83554,Boorara Fault
1473,397901.0496735389,6509537.33102963,356.9993,Boorara Fault
1474,397740.881128784,6510775.852705327,371.67407,Boorara Fault
1475,397941.5834226853,6508336.822999849,344.78217,Boorara Fault
1476,397874.1733646018,6507476.820798045,347.99536,Boorara Fault
1477,398265.8859034625,6504343.281979011,341.90158,Boorara Fault
1478,397974.8709439072,6506496.261908212,362.80038,Boorara Fault
1479,398712.3818001028,6502317.937490273,320.02252,Boorara Fault
1480,399089.3906329698,6500598.255151334,301.91837,Boorara Fault
1481,399571.86911040347,6499176.48031256,292.9184,Boorara Fault
1482,400411.4882275541,6496702.278061572,,Boorara Fault
1483,398120.37842368486,6505419.771943612,350.83719,Boorara Fault
1484,400027.1765393132,6497834.773528509,282.99161,Boorara Fault
1485,344095.39,6601320.51,-5806.61,Boulder Lefroy Fault
1486,342505.94,6599033.54,-6536.78,Boulder Lefroy Fault
1487,340926.59,6596657.59,-7180.92,Boulder Lefroy Fault
1488,336747.1,6594333.66,-8159.0,Boulder Lefroy Fault
1489,347492.33,6593994.52,-5937.4,Boulder Lefroy Fault
1490,346474.22,6593552.26,-6122.85,Boulder Lefroy Fault
1491,345327.08,6593041.64,-6589.23,Boulder Lefroy Fault
1492,343144.91,6592070.26,-7241.78,Boulder Lefroy Fault
1493,340979.33,6591106.25,-7893.24,Boulder Lefroy Fault
1494,339924.78,6590637.52,-8173.06,Boulder Lefroy Fault
1495,338575.11,6589930.48,-8519.09,Boulder Lefroy Fault
1496,348606.57,6603745.24,-709.69,Boulder Lefroy Fault
1497,347860.56,6603751.0,-1943.4,Boulder Lefroy Fault
1498,346695.68,6603842.84,-3517.6,Boulder Lefroy Fault
1499,345158.49,6603836.98,-4778.02,Boulder Lefroy Fault
1500,343924.92,6603838.52,-5697.97,Boulder Lefroy Fault
1501,342668.21,6603939.98,-6266.76,Boulder Lefroy Fault
1502,341255.74,6604071.29,-6369.57,Boulder Lefroy Fault
1503,338304.33,6604597.41,-6515.11,Boulder Lefroy Fault
1504,336615.88,6604670.64,-6779.47,Boulder Lefroy Fault
1505,335157.61,6604646.4,-7212.08,Boulder Lefroy Fault
1506,333675.19,6604593.14,-7792.89,Boulder Lefroy Fault
1507,331557.26,6604531.8,-8501.87,Boulder Lefroy Fault
1508,362898.6,6567929.65,-5511.02,Boulder Lefroy Fault
1509,361900.44,6567938.03,-7499.2,Boulder Lefroy Fault
1510,361545.66,6567970.9,-7986.96,Boulder Lefroy Fault
1511,360292.77,6568138.7,-8911.37,Boulder Lefroy Fault
1512,357112.81,6568148.89,-10483.03,Boulder Lefroy Fault
1513,352110.19,6567207.45,-12906.33,Boulder Lefroy Fault
1514,349438.31,6566881.0,-14008.81,Boulder Lefroy Fault
1515,348451.63,6566908.96,-14451.67,Boulder Lefroy Fault
1516,346174.86,6567294.16,-15930.42,Boulder Lefroy Fault
1517,372983.78,6552384.58,-2342.28,Boulder Lefroy Fault
1518,372945.84,6551834.43,-3338.73,Boulder Lefroy Fault
1519,372857.1,6550553.23,-4517.49,Boulder Lefroy Fault
1520,372138.19,6548578.47,-6261.8,Boulder Lefroy Fault
1521,370897.5,6547166.93,-7778.23,Boulder Lefroy Fault
1522,368472.18,6544839.3,-9590.91,Boulder Lefroy Fault
1523,366978.79,6543068.54,-10384.34,Boulder Lefroy Fault
1524,365164.43,6540939.83,-11132.2,Boulder Lefroy Fault
1525,356243.85,6590925.66,-971.25,Boulder Lefroy Fault
1526,354559.98,6590711.17,-2506.68,Boulder Lefroy Fault
1527,351610.87,6589080.08,-4970.91,Boulder Lefroy Fault
1528,350175.17,6586924.01,-6266.67,Boulder Lefroy Fault
1529,347753.9,6585546.05,-7035.15,Boulder Lefroy Fault
1530,345636.8,6585318.0,-7466.58,Boulder Lefroy Fault
1531,351365.88,6588465.84,-5270.31,Boulder Lefroy Fault
1532,350601.45,6589172.16,-5333.94,Boulder Lefroy Fault
1533,349501.88,6590388.15,-5737.65,Boulder Lefroy Fault
1534,348965.17,6591038.44,-6012.12,Boulder Lefroy Fault
1535,348148.41,6592304.81,-6012.12,Boulder Lefroy Fault
1536,347506.95,6593806.1,-6033.99,Boulder Lefroy Fault
1537,346594.87,6600980.36,-5757.54,Boulder Lefroy Fault
1538,347213.91,6598688.98,-5439.33,Boulder Lefroy Fault
1539,347279.96,6595943.99,-5737.65,Boulder Lefroy Fault
1540,347512.28,6593782.34,-6055.86,Boulder Lefroy Fault
1541,358126.34,6588543.24,-951.57,Boulder Lefroy Fault
1542,356784.05,6587920.22,-2710.71,Boulder Lefroy Fault
1543,355581.12,6587647.05,-3572.37,Boulder Lefroy Fault
1544,353580.52,6587723.19,-4326.45,Boulder Lefroy Fault
1545,352071.89,6587473.07,-5020.02,Boulder Lefroy Fault
1546,352061.09,6587465.77,-5020.02,Boulder Lefroy Fault
1547,350562.55,6586452.56,-5607.15,Boulder Lefroy Fault
1548,349000.2,6585396.2,-6037.41,Boulder Lefroy Fault
1549,347825.5,6584601.92,-6348.9,Boulder Lefroy Fault
1550,344877.93,6602988.36,-5342.16,Boulder Lefroy Fault
1551,346630.97,6600915.58,-5713.08,Boulder Lefroy Fault
1552,343203.2450181587,6616842.282809741,349.0,Boulder Lefroy Fault
1553,343516.2818028863,6615712.361793859,350.0,Boulder Lefroy Fault
1554,344153.48268860346,6614193.593529038,347.0,Boulder Lefroy Fault
1555,344834.42970702425,6612095.206766484,340.0,Boulder Lefroy Fault
1556,345608.0409834165,6610171.251916109,339.0,Boulder Lefroy Fault
1557,346775.6272974452,6607844.373674229,347.0,Boulder Lefroy Fault
1558,347995.7045636561,6605793.883092359,357.25241,Boulder Lefroy Fault
1559,348832.4016592919,6603724.482612016,375.71066,Boulder Lefroy Fault
1560,350044.5246394393,6600927.890156602,386.25818,Boulder Lefroy Fault
1561,351341.2765331983,6599278.87872953,389.92233,Boulder Lefroy Fault
1562,352850.64931368985,6597865.6272146655,379.0,Boulder Lefroy Fault
1563,354987.10756161425,6595265.862735232,369.0,Boulder Lefroy Fault
1564,353774.40937405097,6596804.873541779,375.0,Boulder Lefroy Fault
1565,356060.65264605056,6593781.835595887,367.0,Boulder Lefroy Fault
1566,357332.3642072171,6590948.296067688,335.0,Boulder Lefroy Fault
1567,357963.72544849897,6588465.426353262,331.0,Boulder Lefroy Fault
1568,358859.30078922457,6584927.064116962,328.0,Boulder Lefroy Fault
1569,359433.140588956,6582824.949349601,331.0,Boulder Lefroy Fault
1570,360656.5440927811,6579229.800902447,335.0,Boulder Lefroy Fault
1571,360045.2551595581,6580966.685210574,331.0,Boulder Lefroy Fault
1572,361421.1005141616,6577347.157757716,357.99573,Boulder Lefroy Fault
1573,362352.6550458825,6575075.3998732185,348.76324,Boulder Lefroy Fault
1574,363231.5625661125,6573096.453799066,361.99088,Boulder Lefroy Fault
1575,364351.6564857846,6570810.888858302,382.00891,Boulder Lefroy Fault
1576,365412.52073319175,6568717.013791362,369.98749,Boulder Lefroy Fault
1577,366320.56337561365,6567004.274780078,346.06613,Boulder Lefroy Fault
1578,367483.12622218765,6564709.205651099,341.75418,Boulder Lefroy Fault
1579,368786.846766026,6562707.988766795,319.94284,Boulder Lefroy Fault
1580,370412.2927052763,6560942.143726047,317.078,Boulder Lefroy Fault
1581,371610.489023454,6559209.921085142,310.12573,Boulder Lefroy Fault
1582,343037.70101934084,6618447.554654848,345.0,Boulder Lefroy Fault
1583,342892.8489365135,6619619.986922044,344.0,Boulder Lefroy Fault
1584,342704.29001052753,6620891.662488257,344.0,Boulder Lefroy Fault
1585,342445.163346083,6622386.747501675,351.0,Boulder Lefroy Fault
1586,342067.73746610375,6624172.65218774,365.91724,Boulder Lefroy Fault
1587,342062.35861394106,6625808.936977671,373.85776,Boulder Lefroy Fault
1588,344157.07,6601396.62,-4754.95,Abattoir East Fault
1589,343689.56,6600931.85,-5349.27,Abattoir East Fault
1590,343230.89,6600362.09,-5868.88,Abattoir East Fault
1591,342834.06,6599682.86,-6351.13,Abattoir East Fault
1592,350004.34,6588793.38,-3451.38,Abattoir East Fault
1593,349653.42,6588487.95,-4371.74,Abattoir East Fault
1594,349120.13,6588023.79,-5303.05,Abattoir East Fault
1595,348244.73,6587261.85,-6167.49,Abattoir East Fault
1596,347697.32,6586791.07,-6631.93,Abattoir East Fault
1597,347765.66,6603757.87,298.13,Abattoir East Fault
1598,347110.71,6603818.68,-838.9,Abattoir East Fault
1599,345901.09,6603842.89,-3046.17,Abattoir East Fault
1600,344245.45,6603836.42,-5220.78,Abattoir East Fault
1601,347495.0,6593995.32,-4109.52,Abattoir East Fault
1602,347219.17,6593880.49,-4812.24,Abattoir East Fault
1603,346897.76,6593740.79,-5529.68,Abattoir East Fault
1604,346346.81,6593495.55,-6099.89,Abattoir East Fault
1605,353570.05,6590451.97,309.54,Abattoir East Fault
1606,352746.61,6590029.3,-923.31,Abattoir East Fault
1607,350559.9,6587392.2,-3210.75,Abattoir East Fault
1608,348642.6,6585943.56,-4523.01,Abattoir East Fault
1609,347116.17,6585385.76,-5227.05,Abattoir East Fault
1610,343383.5834339019,6615120.326751716,351.0,Abattoir East Fault
1611,343515.47077596415,6614032.721783893,347.0,Abattoir East Fault
1612,343689.6998743346,6612666.308302276,343.0,Abattoir East Fault
1613,344112.1136038725,6612145.225725832,340.0,Abattoir East Fault
1614,344427.1226999238,6611330.250493232,345.0,Abattoir East Fault
1615,345064.7980923267,6609583.650337659,341.0,Abattoir East Fault
1616,345737.0348918445,6607935.879815679,347.0,Abattoir East Fault
1617,346709.3911547322,6605942.872569785,358.0,Abattoir East Fault
1618,347723.9609775434,6603775.885226306,367.98804,Abattoir East Fault
1619,348408.9147787288,6601827.5146373175,377.0,Abattoir East Fault
1620,348814.8664371258,6600087.525779861,374.61334,Abattoir East Fault
1621,349146.1930289604,6598502.785222004,370.55008,Abattoir East Fault
1622,349840.3642590086,6596164.504922513,380.0,Abattoir East Fault
1623,350693.34871606354,6594284.826841399,375.0,Abattoir East Fault
1624,351322.84850668965,6593179.778530364,377.0,Abattoir East Fault
1625,352348.0887930416,6591700.330251782,373.9921,Abattoir East Fault
1626,353370.8945431567,6590300.320942419,365.68066,Abattoir East Fault
1627,354156.90411252395,6589083.820186838,361.99344,Abattoir East Fault
1628,355023.66512767714,6587575.353373806,349.9863,Abattoir East Fault
1629,355796.15078388574,6586079.827473505,347.0,Abattoir East Fault
1630,356553.8183791188,6584410.328222406,347.78613,Abattoir East Fault
1631,357072.6998270691,6583145.211932046,353.93073,Abattoir East Fault
1632,357806.65226847643,6581093.823093354,343.34927,Abattoir East Fault
1633,358481.06477719627,6578807.686390243,358.27679,Abattoir East Fault
1634,358976.9876798219,6576521.793059635,376.97498,Abattoir East Fault
1635,359369.6839932642,6573666.812731799,373.60321,Abattoir East Fault
1636,359650.90892087074,6571438.328597659,378.26291,Abattoir East Fault
1637,359788.7098999799,6568314.673305238,377.18451,Abattoir East Fault
1638,360084.62268256245,6566441.0040720375,363.17245,Abattoir East Fault
1639,360677.8824057644,6562992.754355807,336.04459,Abattoir East Fault
1640,360945.6900638344,6559377.500620909,349.48239,Abattoir East Fault
1641,361360.8355298436,6555732.32778411,360.7092,Abattoir East Fault
1642,361857.0861094018,6552519.718822934,371.9906,Abattoir East Fault
1643,361961.29346008576,6550086.448010837,384.30737,Abattoir East Fault
1644,361991.1598147397,6547573.715603869,361.08264,Abattoir East Fault
1645,344157.07,6601396.62,-4754.95,Abattoir East Fault
1646,343689.56,6600931.85,-5349.27,Abattoir East Fault
1647,343230.89,6600362.09,-5868.88,Abattoir East Fault
1648,342834.06,6599682.86,-6351.13,Abattoir East Fault
1649,350004.34,6588793.38,-3451.38,Abattoir East Fault
1650,349653.42,6588487.95,-4371.74,Abattoir East Fault
1651,349120.13,6588023.79,-5303.05,Abattoir East Fault
1652,348244.73,6587261.85,-6167.49,Abattoir East Fault
1653,347697.32,6586791.07,-6631.93,Abattoir East Fault
1654,347765.66,6603757.87,298.13,Abattoir East Fault
1655,347110.71,6603818.68,-838.9,Abattoir East Fault
1656,345901.09,6603842.89,-3046.17,Abattoir East Fault
1657,344245.45,6603836.42,-5220.78,Abattoir East Fault
1658,347495.0,6593995.32,-4109.52,Abattoir East Fault
1659,347219.17,6593880.49,-4812.24,Abattoir East Fault
1660,346897.76,6593740.79,-5529.68,Abattoir East Fault
1661,346346.81,6593495.55,-6099.89,Abattoir East Fault
1662,353570.05,6590451.97,309.54,Abattoir East Fault
1663,352746.61,6590029.3,-923.31,Abattoir East Fault
1664,350559.9,6587392.2,-3210.75,Abattoir East Fault
1665,348642.6,6585943.56,-4523.01,Abattoir East Fault
1666,347116.17,6585385.76,-5227.05,Abattoir East Fault
1667,343383.5834339019,6615120.326751716,351.0,Abattoir East Fault
1668,343515.47077596415,6614032.721783893,347.0,Abattoir East Fault
1669,343689.6998743346,6612666.308302276,343.0,Abattoir East Fault
1670,344112.1136038725,6612145.225725832,340.0,Abattoir East Fault
1671,344427.1226999238,6611330.250493232,345.0,Abattoir East Fault
1672,345064.7980923267,6609583.650337659,341.0,Abattoir East Fault
1673,345737.0348918445,6607935.879815679,347.0,Abattoir East Fault
1674,346709.3911547322,6605942.872569785,358.0,Abattoir East Fault
1675,347723.9609775434,6603775.885226306,367.98804,Abattoir East Fault
1676,348408.9147787288,6601827.5146373175,377.0,Abattoir East Fault
1677,348814.8664371258,6600087.525779861,374.61334,Abattoir East Fault
1678,349146.1930289604,6598502.785222004,370.55008,Abattoir East Fault
1679,349840.3642590086,6596164.504922513,380.0,Abattoir East Fault
1680,350693.34871606354,6594284.826841399,375.0,Abattoir East Fault
1681,351322.84850668965,6593179.778530364,377.0,Abattoir East Fault
1682,352348.0887930416,6591700.330251782,373.9921,Abattoir East Fault
1683,353370.8945431567,6590300.320942419,365.68066,Abattoir East Fault
1684,354156.90411252395,6589083.820186838,361.99344,Abattoir East Fault
1685,355023.66512767714,6587575.353373806,349.9863,Abattoir East Fault
1686,355796.15078388574,6586079.827473505,347.0,Abattoir East Fault
1687,356553.8183791188,6584410.328222406,347.78613,Abattoir East Fault
1688,357072.6998270691,6583145.211932046,353.93073,Abattoir East Fault
1689,357806.65226847643,6581093.823093354,343.34927,Abattoir East Fault
1690,358481.06477719627,6578807.686390243,358.27679,Abattoir East Fault
1691,358976.9876798219,6576521.793059635,376.97498,Abattoir East Fault
1692,359369.6839932642,6573666.812731799,373.60321,Abattoir East Fault
1693,359650.90892087074,6571438.328597659,378.26291,Abattoir East Fault
1694,359788.7098999799,6568314.673305238,377.18451,Abattoir East Fault
1695,360084.62268256245,6566441.0040720375,363.17245,Abattoir East Fault
1696,360677.8824057644,6562992.754355807,336.04459,Abattoir East Fault
1697,360945.6900638344,6559377.500620909,349.48239,Abattoir East Fault
1698,361360.8355298436,6555732.32778411,360.7092,Abattoir East Fault
1699,361857.0861094018,6552519.718822934,371.9906,Abattoir East Fault
1700,361961.29346008576,6550086.448010837,384.30737,Abattoir East Fault
1701,361991.1598147397,6547573.715603869,361.08264,Abattoir East Fault
1702,344132.63,6601361.44,-3751.96,Abattoir West Fault
1703,343554.01,6600771.13,-4730.04,Abattoir West Fault
1704,343035.84,6600072.27,-5534.92,Abattoir West Fault
1705,342232.17,6598518.78,-6549.23,Abattoir West Fault
1706,347508.12,6593999.23,-2900.31,Abattoir West Fault
1707,346989.62,6593781.68,-4059.32,Abattoir West Fault
1708,346204.98,6593432.41,-5391.2,Abattoir West Fault
1709,345307.74,6593033.03,-6562.38,Abattoir West Fault
1710,350004.7,6588793.7,-2232.71,Abattoir West Fault
1711,349652.91,6588487.51,-2843.53,Abattoir West Fault
1712,348859.5,6587796.94,-4014.16,Abattoir West Fault
1713,347876.48,6586941.34,-5352.6,Abattoir West Fault
1714,345602.05,6585568.99,-7178.36,Abattoir West Fault
1715,346089.46,6603844.17,291.14,Abattoir West Fault
1716,344439.46,6603835.99,-2856.92,Abattoir West Fault
1717,343317.91,6603893.03,-4513.99,Abattoir West Fault
1718,342832.38,6603937.69,-5065.09,Abattoir West Fault
1719,342131.09,6603954.12,-5601.08,Abattoir West Fault
1720,341006.75,6604119.65,-6244.03,Abattoir West Fault
1721,346367.95,6601367.24,342.6,Abattoir West Fault
1722,346244.1,6601545.22,-276.18,Abattoir West Fault
1723,345798.04,6602109.73,-1105.77,Abattoir West Fault
1724,344801.0,6603053.0,-2343.36,Abattoir West Fault
1725,343790.48,6603896.25,-3462.6,Abattoir West Fault
1726,350872.44,6588901.56,316.71,Abattoir West Fault
1727,350570.94,6589203.42,-763.08,Abattoir West Fault
1728,350229.18,6589558.83,-1921.77,Abattoir West Fault
1729,350882.83,6588891.17,310.89,Abattoir West Fault
1730,350799.38,6588970.52,-260.73,Abattoir West Fault
1731,350561.27,6589213.33,-1181.22,Abattoir West Fault
1732,350259.83,6589524.17,-1991.55,Abattoir West Fault
1733,349820.67,6590015.73,-2955.15,Abattoir West Fault
1734,349427.19,6590473.31,-3560.28,Abattoir West Fault
1735,349084.19,6590885.08,-4378.59,Abattoir West Fault
1736,350934.61,6588064.79,350.01,Abattoir West Fault
1737,350408.66,6587195.0,-731.1,Abattoir West Fault
1738,349962.31,6586726.33,-1585.98,Abattoir West Fault
1739,348812.95,6586018.76,-3040.26,Abattoir West Fault
1740,347549.91,6585480.45,-4807.71,Abattoir West Fault
1741,346455.05,6585342.23,-5941.89,Abattoir West Fault
1742,351314.17,6586960.75,278.82,Abattoir West Fault
1743,351057.79,6586787.34,-346.47,Abattoir West Fault
1744,349111.47,6585471.4,-3073.14,Abattoir West Fault
1745,347817.54,6584596.54,-4749.72,Abattoir West Fault
1746,349086.31,6590883.13,-4379.88,Abattoir West Fault
1747,348839.13,6591207.83,-5196.66,Abattoir West Fault
1748,348602.02,6591562.16,-5713.98,Abattoir West Fault
1749,343936.7920158046,6611137.67579601,343.0,Abattoir West Fault
1750,344183.8841572746,6609609.043289743,344.0,Abattoir West Fault
1751,344604.3075206134,6607416.875451559,347.0,Abattoir West Fault
1752,345180.4498685389,6605286.717764525,352.66144,Abattoir West Fault
1753,345821.74203237635,6603064.22640659,360.0,Abattoir West Fault
1754,346230.7982942675,6601700.375441117,357.79874,Abattoir West Fault
1755,347178.3109515786,6599810.862494012,367.41373,Abattoir West Fault
1756,348050.6970385865,6597428.685933727,375.13153,Abattoir West Fault
1757,349066.23051101016,6594363.807599099,382.71225,Abattoir West Fault
1758,349686.0127318604,6592238.796633592,367.25156,Abattoir West Fault
1759,350629.3555737238,6589747.8131864285,354.21808,Abattoir West Fault
1760,350967.94368337793,6587821.812905116,349.79626,Abattoir West Fault
1761,351136.93861877307,6586322.810264302,346.25943,Abattoir West Fault
1762,351472.35674736084,6584066.82208276,345.0,Abattoir West Fault
1763,352024.3576215312,6581891.838063624,339.0,Abattoir West Fault
1764,352611.9124227092,6580237.383642551,350.0,Abattoir West Fault
1765,353495.1600113013,6578398.259951656,351.02863,Abattoir West Fault
1766,354432.74133571924,6576062.72706724,364.13385,Abattoir West Fault
1767,355301.00296129764,6573677.930802409,369.83539,Abattoir West Fault
1768,355876.2280762865,6572204.302881535,375.0,Abattoir West Fault
1769,358569.4874000264,6556139.735033609,358.08572,Abattoir West Fault
1770,358870.3737890215,6554597.727450745,372.76422,Abattoir West Fault
1771,359006.25088295166,6552970.723558364,365.50342,Abattoir West Fault
1772,335207.46791207686,6638065.208466738,432.18533,Black Flag Fault
1773,335060.20182282326,6637317.652951876,438.10489,Black Flag Fault
1774,334912.9357335697,6636570.097437014,438.15652,Black Flag Fault
1775,334779.0941279776,6635608.873906213,434.12338,Black Flag Fault
1776,334576.55810252344,6634339.648146701,426.97028,Black Flag Fault
1777,334387.5244787663,6633043.417583794,424.7991,Black Flag Fault
1778,334293.0076668877,6632287.283088766,430.9339,Black Flag Fault
1779,334266.0028634937,6631166.5837479215,411.78101,Black Flag Fault
1780,334130.9788465243,6630005.377201985,406.05948,Black Flag Fault
1781,333801.8656617186,6628443.185204447,402.05884,Black Flag Fault
1782,333599.4059881518,6626854.84071679,396.03226,Black Flag Fault
1783,333276.8438564178,6625343.883224774,394.13019,Black Flag Fault
1784,332657.25934159174,6623814.889989031,378.98163,Black Flag Fault
1785,332006.9858078701,6622623.383451762,374.0,Black Flag Fault
